date,continent,total_cases,total_deaths,reproduction_rate,total_tests,positive_rate,population,population_density,median_age,aged_65_older,life_expectancy
2020-06-20,Asia,28566.0,128.0,1.16,,0.318,5106622.0,14.98,30.7,2.355,77.86
2020-06-21,Asia,29471.0,131.0,1.16,,0.305,5106622.0,14.98,30.7,2.355,77.86
2020-06-22,Asia,31076.0,137.0,1.16,,0.314,5106622.0,14.98,30.7,2.355,77.86
2020-06-23,Asia,32394.0,140.0,1.16,,0.321,5106622.0,14.98,30.7,2.355,77.86
2020-06-24,Asia,33536.0,142.0,1.15,,0.324,5106622.0,14.98,30.7,2.355,77.86
2020-06-25,Asia,34902.0,144.0,1.14,,0.33,5106622.0,14.98,30.7,2.355,77.86
2020-06-26,Asia,36034.0,153.0,1.13,,0.332,5106622.0,14.98,30.7,2.355,77.86
2020-06-27,Asia,36953.0,159.0,1.12,,0.332,5106622.0,14.98,30.7,2.355,77.86
2020-06-28,Asia,38150.0,163.0,1.11,,0.337,5106622.0,14.98,30.7,2.355,77.86
2020-06-29,Asia,39060.0,169.0,1.1,,0.328,5106622.0,14.98,30.7,2.355,77.86
2020-06-30,Asia,40070.0,176.0,1.1,,0.326,5106622.0,14.98,30.7,2.355,77.86
2020-07-01,Asia,41194.0,185.0,1.1,,0.326,5106622.0,14.98,30.7,2.355,77.86
2020-07-02,Asia,42555.0,188.0,1.1,,0.323,5106622.0,14.98,30.7,2.355,77.86
2020-07-03,Asia,43929.0,193.0,1.1,,0.336,5106622.0,14.98,30.7,2.355,77.86
2020-07-04,Asia,45106.0,203.0,1.1,,0.34,5106622.0,14.98,30.7,2.355,77.86
2020-07-05,Asia,46178.0,213.0,1.09,,0.331,5106622.0,14.98,30.7,2.355,77.86
2020-07-06,Asia,47735.0,218.0,1.09,,0.348,5106622.0,14.98,30.7,2.355,77.86
2020-07-07,Asia,48997.0,224.0,1.09,,0.346,5106622.0,14.98,30.7,2.355,77.86
2020-07-08,Asia,50207.0,233.0,1.08,,0.344,5106622.0,14.98,30.7,2.355,77.86
2020-07-09,Asia,51725.0,236.0,1.08,,0.332,5106622.0,14.98,30.7,2.355,77.86
2020-07-10,Asia,53614.0,244.0,1.07,,0.341,5106622.0,14.98,30.7,2.355,77.86
2020-07-11,Asia,54697.0,248.0,1.06,,0.328,5106622.0,14.98,30.7,2.355,77.86
2020-07-12,Asia,56015.0,257.0,1.05,,0.336,5106622.0,14.98,30.7,2.355,77.86
2020-07-13,Asia,58179.0,259.0,1.04,,0.331,5106622.0,14.98,30.7,2.355,77.86
2020-07-14,Asia,59568.0,273.0,1.03,,0.334,5106622.0,14.98,30.7,2.355,77.86
2020-07-15,Asia,61247.0,281.0,1.01,,0.342,5106622.0,14.98,30.7,2.355,77.86
2020-07-16,Asia,62574.0,290.0,0.99,,0.344,5106622.0,14.98,30.7,2.355,77.86
2020-07-17,Asia,64193.0,298.0,0.98,,0.334,5106622.0,14.98,30.7,2.355,77.86
2020-07-18,Asia,65504.0,308.0,0.96,,0.34,5106622.0,14.98,30.7,2.355,77.86
2020-07-19,Asia,66661.0,318.0,0.94,,0.331,5106622.0,14.98,30.7,2.355,77.86
2020-07-20,Asia,68400.0,326.0,0.92,,0.341,5106622.0,14.98,30.7,2.355,77.86
2020-07-21,Asia,69887.0,337.0,0.9,,0.337,5106622.0,14.98,30.7,2.355,77.86
2020-07-22,Asia,71547.0,349.0,0.88,,0.334,5106622.0,14.98,30.7,2.355,77.86
2020-07-23,Asia,72646.0,355.0,0.85,,0.342,5106622.0,14.98,30.7,2.355,77.86
2020-07-24,Asia,73791.0,359.0,0.83,,0.345,5106622.0,14.98,30.7,2.355,77.86
2020-07-25,Asia,74858.0,371.0,0.8,,0.347,5106622.0,14.98,30.7,2.355,77.86
2020-07-26,Asia,76005.0,384.0,0.77,,0.357,5106622.0,14.98,30.7,2.355,77.86
2020-07-27,Asia,77058.0,393.0,0.74,,0.336,5106622.0,14.98,30.7,2.355,77.86
2020-02-25,Asia,2.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-02-26,Asia,2.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-02-27,Asia,2.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-02-28,Asia,4.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-02-29,Asia,4.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-01,Asia,4.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-02,Asia,5.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-03,Asia,5.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-04,Asia,5.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-05,Asia,6.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-06,Asia,6.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-07,Asia,6.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-08,Asia,6.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-09,Asia,16.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-10,Asia,19.0,,,,,220892331.0,255.573,23.5,4.495,67.27
2020-03-11,Asia,20.0,,,471.0,,220892331.0,255.573,23.5,4.495,67.27
2020-03-12,Asia,28.0,,,531.0,,220892331.0,255.573,23.5,4.495,67.27
2020-03-13,Asia,31.0,,,609.0,,220892331.0,255.573,23.5,4.495,67.27
2020-03-14,Asia,53.0,,,684.0,,220892331.0,255.573,23.5,4.495,67.27
2020-03-15,Asia,136.0,,,833.0,,220892331.0,255.573,23.5,4.495,67.27
2020-03-16,Asia,236.0,,2.47,1125.0,,220892331.0,255.573,23.5,4.495,67.27
2020-03-17,Asia,299.0,,2.42,1141.0,,220892331.0,255.573,23.5,4.495,67.27
2020-03-18,Asia,454.0,2.0,2.35,2163.0,0.256,220892331.0,255.573,23.5,4.495,67.27
2020-03-19,Asia,501.0,3.0,2.25,3410.0,0.164,220892331.0,255.573,23.5,4.495,67.27
2020-03-20,Asia,730.0,3.0,2.17,4001.0,0.206,220892331.0,255.573,23.5,4.495,67.27
2020-03-21,Asia,776.0,5.0,2.05,5225.0,0.159,220892331.0,255.573,23.5,4.495,67.27
2020-03-22,Asia,875.0,6.0,1.94,5444.0,0.16,220892331.0,255.573,23.5,4.495,67.27
2020-03-23,Asia,972.0,7.0,1.85,5857.0,0.156,220892331.0,255.573,23.5,4.495,67.27
2020-03-24,Asia,1063.0,8.0,1.79,6123.0,0.153,220892331.0,255.573,23.5,4.495,67.27
2020-03-25,Asia,1201.0,9.0,1.75,6449.0,0.174,220892331.0,255.573,23.5,4.495,67.27
2020-03-26,Asia,1373.0,11.0,1.72,7835.0,0.197,220892331.0,255.573,23.5,4.495,67.27
2020-03-27,Asia,1495.0,12.0,1.68,13231.0,0.083,220892331.0,255.573,23.5,4.495,67.27
2020-03-28,Asia,1597.0,14.0,1.66,14336.0,0.09,220892331.0,255.573,23.5,4.495,67.27
2020-03-29,Asia,1717.0,21.0,1.64,14748.0,0.091,220892331.0,255.573,23.5,4.495,67.27
2020-03-30,Asia,1938.0,26.0,1.64,15683.0,0.098,220892331.0,255.573,23.5,4.495,67.27
2020-03-31,Asia,2118.0,27.0,1.64,15967.0,0.107,220892331.0,255.573,23.5,4.495,67.27
2020-04-01,Asia,2421.0,34.0,1.63,17324.0,0.112,220892331.0,255.573,23.5,4.495,67.27
2020-04-02,Asia,2686.0,40.0,1.62,30308.0,0.058,220892331.0,255.573,23.5,4.495,67.27
2020-04-03,Asia,2818.0,41.0,1.59,32930.0,0.067,220892331.0,255.573,23.5,4.495,67.27
2020-04-04,Asia,3157.0,47.0,1.59,34885.0,0.076,220892331.0,255.573,23.5,4.495,67.27
2020-04-05,Asia,3766.0,53.0,1.57,35875.0,0.097,220892331.0,255.573,23.5,4.495,67.27
2020-04-06,Asia,4035.0,57.0,1.5,39183.0,0.089,220892331.0,255.573,23.5,4.495,67.27
2020-04-07,Asia,4263.0,61.0,1.44,42159.0,0.082,220892331.0,255.573,23.5,4.495,67.27
2020-04-08,Asia,4489.0,65.0,1.4,44896.0,0.075,220892331.0,255.573,23.5,4.495,67.27
2020-04-09,Asia,4695.0,66.0,1.39,54706.0,0.082,220892331.0,255.573,23.5,4.495,67.27
2020-04-10,Asia,5011.0,86.0,1.39,57836.0,0.088,220892331.0,255.573,23.5,4.495,67.27
2020-04-11,Asia,5230.0,91.0,1.39,61801.0,0.077,220892331.0,255.573,23.5,4.495,67.27
2020-04-12,Asia,5496.0,93.0,1.4,65114.0,0.059,220892331.0,255.573,23.5,4.495,67.27
2020-04-13,Asia,5837.0,96.0,1.41,69928.0,0.059,220892331.0,255.573,23.5,4.495,67.27
2020-04-14,Asia,6383.0,111.0,1.44,73439.0,0.068,220892331.0,255.573,23.5,4.495,67.27
2020-04-15,Asia,6919.0,128.0,1.44,78979.0,0.071,220892331.0,255.573,23.5,4.495,67.27
2020-04-16,Asia,7025.0,135.0,1.44,84704.0,0.078,220892331.0,255.573,23.5,4.495,67.27
2020-04-17,Asia,7638.0,143.0,1.47,92548.0,0.076,220892331.0,255.573,23.5,4.495,67.27
2020-04-18,Asia,8348.0,168.0,1.49,98522.0,0.085,220892331.0,255.573,23.5,4.495,67.27
2020-04-19,Asia,8418.0,176.0,1.49,104302.0,0.075,220892331.0,255.573,23.5,4.495,67.27
2020-04-20,Asia,9565.0,201.0,1.51,,0.098,220892331.0,255.573,23.5,4.495,67.27
2020-04-21,Asia,10076.0,212.0,1.49,111806.0,0.096,220892331.0,255.573,23.5,4.495,67.27
2020-04-22,Asia,11155.0,237.0,1.48,118020.0,0.109,220892331.0,255.573,23.5,4.495,67.27
2020-04-23,Asia,11940.0,253.0,1.46,124549.0,0.123,220892331.0,255.573,23.5,4.495,67.27
2020-04-24,Asia,12723.0,269.0,1.43,131365.0,0.131,220892331.0,255.573,23.5,4.495,67.27
2020-04-25,Asia,13328.0,281.0,1.41,138147.0,0.126,220892331.0,255.573,23.5,4.495,67.27
2020-04-26,Asia,13915.0,292.0,1.4,144365.0,0.137,220892331.0,255.573,23.5,4.495,67.27
2020-04-27,Asia,14612.0,312.0,1.39,150756.0,0.118,220892331.0,255.573,23.5,4.495,67.27
2020-04-28,Asia,15525.0,343.0,1.4,157223.0,0.12,220892331.0,255.573,23.5,4.495,67.27
2020-04-29,Asia,16817.0,385.0,1.41,165911.0,0.118,220892331.0,255.573,23.5,4.495,67.27
2020-04-30,Asia,18114.0,417.0,1.4,174160.0,0.124,220892331.0,255.573,23.5,4.495,67.27
2020-05-01,Asia,19103.0,440.0,1.38,182131.0,0.126,220892331.0,255.573,23.5,4.495,67.27
2020-05-02,Asia,20084.0,457.0,1.37,193859.0,0.121,220892331.0,255.573,23.5,4.495,67.27
2020-05-03,Asia,20941.0,476.0,1.37,203025.0,0.12,220892331.0,255.573,23.5,4.495,67.27
2020-05-04,Asia,22049.0,514.0,1.37,212511.0,0.12,220892331.0,255.573,23.5,4.495,67.27
2020-05-05,Asia,24073.0,564.0,1.37,222404.0,0.131,220892331.0,255.573,23.5,4.495,67.27
2020-05-06,Asia,24644.0,585.0,1.36,232582.0,0.117,220892331.0,255.573,23.5,4.495,67.27
2020-05-07,Asia,26435.0,599.0,1.36,244778.0,0.118,220892331.0,255.573,23.5,4.495,67.27
2020-05-08,Asia,28736.0,636.0,1.36,257247.0,0.128,220892331.0,255.573,23.5,4.495,67.27
2020-05-09,Asia,30334.0,659.0,1.33,270025.0,0.135,220892331.0,255.573,23.5,4.495,67.27
2020-05-10,Asia,32081.0,706.0,1.31,283517.0,0.138,220892331.0,255.573,23.5,4.495,67.27
2020-05-11,Asia,34336.0,737.0,1.27,294894.0,0.149,220892331.0,255.573,23.5,4.495,67.27
2020-05-12,Asia,35298.0,761.0,1.24,305851.0,0.135,220892331.0,255.573,23.5,4.495,67.27
2020-05-13,Asia,35788.0,770.0,1.22,317699.0,0.131,220892331.0,255.573,23.5,4.495,67.27
2020-05-14,Asia,38799.0,834.0,1.22,330750.0,0.144,220892331.0,255.573,23.5,4.495,67.27
2020-05-15,Asia,38799.0,834.0,1.2,344450.0,0.115,220892331.0,255.573,23.5,4.495,67.27
2020-05-16,Asia,40151.0,873.0,1.21,359264.0,0.11,220892331.0,255.573,23.5,4.495,67.27
2020-05-17,Asia,42125.0,903.0,1.23,373410.0,0.112,220892331.0,255.573,23.5,4.495,67.27
2020-05-18,Asia,43966.0,939.0,1.23,387335.0,0.104,220892331.0,255.573,23.5,4.495,67.27
2020-05-19,Asia,45898.0,985.0,1.24,400292.0,0.112,220892331.0,255.573,23.5,4.495,67.27
2020-05-20,Asia,48091.0,1017.0,1.24,414254.0,0.127,220892331.0,255.573,23.5,4.495,67.27
2020-05-21,Asia,50694.0,1067.0,1.24,429600.0,0.12,220892331.0,255.573,23.5,4.495,67.27
2020-05-22,Asia,52437.0,1101.0,1.23,445987.0,0.134,220892331.0,255.573,23.5,4.495,67.27
2020-05-23,Asia,54601.0,1133.0,1.22,460692.0,0.142,220892331.0,255.573,23.5,4.495,67.27
2020-05-24,Asia,56349.0,1167.0,1.22,473607.0,0.142,220892331.0,255.573,23.5,4.495,67.27
2020-05-25,Asia,57705.0,1197.0,1.22,483656.0,0.143,220892331.0,255.573,23.5,4.495,67.27
2020-05-26,Asia,59151.0,1225.0,1.24,490908.0,0.146,220892331.0,255.573,23.5,4.495,67.27
2020-05-27,Asia,61227.0,1260.0,1.27,499399.0,0.154,220892331.0,255.573,23.5,4.495,67.27
2020-05-28,Asia,64028.0,1317.0,1.3,508086.0,0.17,220892331.0,255.573,23.5,4.495,67.27
2020-05-29,Asia,66457.0,1395.0,1.33,520017.0,0.189,220892331.0,255.573,23.5,4.495,67.27
2020-05-30,Asia,69496.0,1483.0,1.35,532037.0,0.209,220892331.0,255.573,23.5,4.495,67.27
2020-05-31,Asia,72460.0,1543.0,1.36,547030.0,0.219,220892331.0,255.573,23.5,4.495,67.27
2020-06-01,Asia,76398.0,1621.0,1.38,561136.0,0.241,220892331.0,255.573,23.5,4.495,67.27
2020-06-02,Asia,80463.0,1688.0,1.39,577974.0,0.245,220892331.0,255.573,23.5,4.495,67.27
2020-06-03,Asia,85264.0,1770.0,1.39,595344.0,0.251,220892331.0,255.573,23.5,4.495,67.27
2020-06-04,Asia,89249.0,1838.0,1.38,615511.0,0.235,220892331.0,255.573,23.5,4.495,67.27
2020-06-05,Asia,93983.0,1935.0,1.37,638323.0,0.233,220892331.0,255.573,23.5,4.495,67.27
2020-06-06,Asia,98943.0,2002.0,1.35,660508.0,0.229,220892331.0,255.573,23.5,4.495,67.27
2020-06-07,Asia,103671.0,2067.0,1.33,683608.0,0.229,220892331.0,255.573,23.5,4.495,67.27
2020-06-08,Asia,108317.0,2172.0,1.31,705833.0,0.221,220892331.0,255.573,23.5,4.495,67.27
2020-06-09,Asia,113702.0,2255.0,1.3,730453.0,0.218,220892331.0,255.573,23.5,4.495,67.27
2020-06-10,Asia,119536.0,2356.0,1.28,754252.0,0.216,220892331.0,255.573,23.5,4.495,67.27
2020-06-11,Asia,125933.0,2463.0,1.26,780825.0,0.222,220892331.0,255.573,23.5,4.495,67.27
2020-06-12,Asia,125933.0,2463.0,1.23,809169.0,0.187,220892331.0,255.573,23.5,4.495,67.27
2020-06-13,Asia,132405.0,2551.0,1.24,839019.0,0.187,220892331.0,255.573,23.5,4.495,67.27
2020-06-14,Asia,144478.0,2729.0,1.23,868565.0,0.221,220892331.0,255.573,23.5,4.495,67.27
2020-06-15,Asia,148921.0,2839.0,1.18,897650.0,0.212,220892331.0,255.573,23.5,4.495,67.27
2020-06-16,Asia,154760.0,2975.0,1.14,922665.0,0.214,220892331.0,255.573,23.5,4.495,67.27
2020-06-17,Asia,160118.0,3093.0,1.1,950782.0,0.206,220892331.0,255.573,23.5,4.495,67.27
2020-06-18,Asia,165062.0,3229.0,1.07,982012.0,0.194,220892331.0,255.573,23.5,4.495,67.27
2020-06-19,Asia,171666.0,3382.0,1.04,1011106.0,0.226,220892331.0,255.573,23.5,4.495,67.27
2020-06-20,Asia,176617.0,3501.0,1.0,1042787.0,0.217,220892331.0,255.573,23.5,4.495,67.27
2020-06-21,Asia,181088.0,3590.0,0.96,1071642.0,0.18,220892331.0,255.573,23.5,4.495,67.27
2020-06-22,Asia,185034.0,3695.0,0.94,1102162.0,0.177,220892331.0,255.573,23.5,4.495,67.27
2020-06-23,Asia,188926.0,3755.0,0.92,1126761.0,0.167,220892331.0,255.573,23.5,4.495,67.27
2020-06-24,Asia,192970.0,3903.0,0.9,1150141.0,0.165,220892331.0,255.573,23.5,4.495,67.27
2020-06-25,Asia,195745.0,3962.0,0.88,1171976.0,0.162,220892331.0,255.573,23.5,4.495,67.27
2020-06-26,Asia,198883.0,4035.0,0.88,1193017.0,0.15,220892331.0,255.573,23.5,4.495,67.27
2020-06-27,Asia,202955.0,4118.0,0.87,1214140.0,0.154,220892331.0,255.573,23.5,4.495,67.27
2020-06-28,Asia,206512.0,4167.0,0.87,1239153.0,0.152,220892331.0,255.573,23.5,4.495,67.27
2020-06-29,Asia,209337.0,4304.0,0.87,1262162.0,0.152,220892331.0,255.573,23.5,4.495,67.27
2020-06-30,Asia,213470.0,4395.0,0.88,1283092.0,0.157,220892331.0,255.573,23.5,4.495,67.27
2020-07-01,Asia,217809.0,4473.0,0.87,1305510.0,0.16,220892331.0,255.573,23.5,4.495,67.27
2020-07-02,Asia,221896.0,4551.0,0.87,1327638.0,0.168,220892331.0,255.573,23.5,4.495,67.27
2020-07-03,Asia,221896.0,4551.0,0.86,1350773.0,0.146,220892331.0,255.573,23.5,4.495,67.27
2020-07-04,Asia,225283.0,4619.0,0.87,1372825.0,0.141,220892331.0,255.573,23.5,4.495,67.27
2020-07-05,Asia,231818.0,4762.0,0.88,1398352.0,0.159,220892331.0,255.573,23.5,4.495,67.27
2020-07-06,Asia,234509.0,4839.0,0.86,1420623.0,0.159,220892331.0,255.573,23.5,4.495,67.27
2020-07-07,Asia,237489.0,4922.0,0.85,1445153.0,0.148,220892331.0,255.573,23.5,4.495,67.27
2020-07-08,Asia,240848.0,4983.0,0.83,1467104.0,0.143,220892331.0,255.573,23.5,4.495,67.27
2020-07-09,Asia,243599.0,5058.0,0.82,1491437.0,0.132,220892331.0,255.573,23.5,4.495,67.27
2020-07-10,Asia,246351.0,5123.0,0.8,1514858.0,0.149,220892331.0,255.573,23.5,4.495,67.27
2020-07-11,Asia,248872.0,5197.0,0.79,1538427.0,0.142,220892331.0,255.573,23.5,4.495,67.27
2020-07-12,Asia,251625.0,5266.0,0.77,1562638.0,0.121,220892331.0,255.573,23.5,4.495,67.27
2020-07-13,Asia,253604.0,5320.0,0.76,1585170.0,0.116,220892331.0,255.573,23.5,4.495,67.27
2020-07-14,Asia,255769.0,5386.0,0.75,1606190.0,0.114,220892331.0,255.573,23.5,4.495,67.27
2020-07-15,Asia,257914.0,5426.0,0.74,1627939.0,0.106,220892331.0,255.573,23.5,4.495,67.27
2020-07-16,Asia,257914.0,5426.0,0.73,1652183.0,0.089,220892331.0,255.573,23.5,4.495,67.27
2020-07-17,Asia,261917.0,5522.0,0.74,1676090.0,0.097,220892331.0,255.573,23.5,4.495,67.27
2020-07-18,Asia,263496.0,5568.0,0.72,1699101.0,0.091,220892331.0,255.573,23.5,4.495,67.27
2020-07-19,Asia,265083.0,5599.0,0.7,1721660.0,0.085,220892331.0,255.573,23.5,4.495,67.27
2020-07-20,Asia,266096.0,5639.0,0.7,1740768.0,0.08,220892331.0,255.573,23.5,4.495,67.27
2020-07-21,Asia,267428.0,5677.0,0.69,1758551.0,0.077,220892331.0,255.573,23.5,4.495,67.27
2020-07-22,Asia,269191.0,5709.0,0.69,1776882.0,0.076,220892331.0,255.573,23.5,4.495,67.27
2020-07-23,Asia,270400.0,5763.0,0.68,1799290.0,0.085,220892331.0,255.573,23.5,4.495,67.27
2020-07-24,Asia,271887.0,5787.0,0.67,1821296.0,0.069,220892331.0,255.573,23.5,4.495,67.27
2020-07-25,Asia,273113.0,5822.0,0.66,1844926.0,0.066,220892331.0,255.573,23.5,4.495,67.27
2020-07-26,Asia,273113.0,5822.0,0.65,1868180.0,0.055,220892331.0,255.573,23.5,4.495,67.27
2020-07-27,Asia,274289.0,5842.0,0.67,1909846.0,0.048,220892331.0,255.573,23.5,4.495,67.27
2020-03-05,Asia,4.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-06,Asia,7.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-07,Asia,16.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-08,Asia,16.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-09,Asia,19.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-10,Asia,26.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-11,Asia,30.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-12,Asia,30.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-13,Asia,31.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-14,Asia,35.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-15,Asia,38.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-16,Asia,38.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-17,Asia,39.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-18,Asia,41.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-19,Asia,44.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-20,Asia,47.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-21,Asia,48.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-22,Asia,52.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-23,Asia,59.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-24,Asia,59.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-25,Asia,59.0,,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-26,Asia,84.0,1.0,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-27,Asia,91.0,1.0,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-28,Asia,98.0,1.0,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-29,Asia,109.0,1.0,,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-30,Asia,116.0,1.0,0.94,,,5101416.0,778.202,20.4,3.043,74.05
2020-03-31,Asia,119.0,1.0,0.97,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-01,Asia,134.0,1.0,1.13,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-02,Asia,161.0,1.0,1.3,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-03,Asia,194.0,1.0,1.3,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-04,Asia,217.0,1.0,1.21,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-05,Asia,237.0,1.0,1.03,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-06,Asia,254.0,1.0,0.83,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-07,Asia,261.0,1.0,0.62,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-08,Asia,263.0,1.0,0.47,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-09,Asia,263.0,1.0,0.4,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-10,Asia,267.0,2.0,0.38,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-11,Asia,268.0,2.0,0.43,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-12,Asia,271.0,2.0,0.49,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-13,Asia,273.0,2.0,0.56,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-14,Asia,284.0,2.0,0.72,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-15,Asia,291.0,2.0,0.75,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-16,Asia,294.0,2.0,0.79,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-17,Asia,307.0,2.0,0.88,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-18,Asia,313.0,2.0,0.87,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-19,Asia,319.0,2.0,0.81,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-20,Asia,329.0,2.0,0.73,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-21,Asia,329.0,2.0,0.59,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-22,Asia,335.0,2.0,0.56,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-23,Asia,336.0,2.0,0.5,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-24,Asia,340.0,2.0,0.47,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-25,Asia,342.0,2.0,0.46,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-26,Asia,342.0,2.0,0.39,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-27,Asia,342.0,2.0,0.35,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-28,Asia,343.0,2.0,0.45,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-29,Asia,344.0,2.0,0.58,,,5101416.0,778.202,20.4,3.043,74.05
2020-04-30,Asia,344.0,2.0,0.8,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-01,Asia,353.0,2.0,1.12,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-02,Asia,353.0,2.0,1.07,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-03,Asia,353.0,2.0,1.13,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-04,Asia,362.0,2.0,1.37,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-05,Asia,371.0,2.0,1.27,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-06,Asia,374.0,2.0,0.94,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-07,Asia,375.0,2.0,0.68,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-08,Asia,375.0,2.0,0.48,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-09,Asia,375.0,2.0,0.4,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-10,Asia,375.0,2.0,0.31,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-11,Asia,375.0,2.0,0.25,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-12,Asia,375.0,2.0,0.31,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-13,Asia,375.0,2.0,0.42,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-14,Asia,375.0,2.0,0.65,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-15,Asia,375.0,2.0,1.01,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-16,Asia,376.0,2.0,1.54,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-17,Asia,381.0,2.0,2.1,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-18,Asia,388.0,2.0,2.17,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-19,Asia,391.0,2.0,1.88,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-20,Asia,398.0,2.0,1.7,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-21,Asia,423.0,2.0,1.37,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-22,Asia,423.0,2.0,1.04,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-23,Asia,423.0,3.0,0.85,,,5101416.0,778.202,20.4,3.043,74.05
2020-05-24,Asia,423.0,3.0,0.74,,,5101416.0,778.202,20.4,3.043,74.05
